PRI,timestamp,platform_lat,platform_lon,frequency,pulse_width,aoa,df_quality
3444,2025-01-01T13:22:27Z,22.7934,25,1.845,10,114.37,2
2419,2025-01-01T13:22:28Z,22.7953,25,1.852,10,110.4,2
1054,2025-01-01T13:22:29Z,22.796,25,1.896,30,-49.8,2
1054,2025-01-01T13:22:30Z,22.7965,25,1.887,30,-48.93,3
2654,2025-01-01T13:22:31Z,22.7966,25,1.839,10,98.03,5
990,2025-01-01T13:22:32Z,22.7977,25,1.891,30,-51.33,1
990,2025-01-01T13:22:33Z,22.7989,25,1.883,30,-50.4,3
1054,2025-01-01T13:22:34Z,22.7993,25,1.885,30,-54.85,2
3056,2025-01-01T13:22:35Z,22.8005,25,1.854,98,110.39,10
1054,2025-01-01T13:22:36Z,22.8014,25,1.886,30,-32.75,8
3275,2025-01-01T13:22:37Z,22.8019,25,1.846,98,103.56,4
1024,2025-01-01T13:22:38Z,22.8026,25,1.895,30,-51.67,6
990,2025-01-01T13:22:39Z,22.8028,25,1.895,30,-60.67,7
1024,2025-01-01T13:22:40Z,22.8036,25,1.883,30,-63.38,8
3056,2025-01-01T13:22:41Z,22.8038,25,1.852,10,108.34,3
1024,2025-01-01T13:22:42Z,22.8041,25,1.896,30,-29.15,8
1024,2025-01-01T13:22:43Z,22.8053,25,1.888,30,-54.45,2
2267,2025-01-01T13:22:44Z,22.8058,25,1.852,10,111.67,6
3444,2025-01-01T13:22:45Z,22.8061,25,1.837,10,103.62,4
2267,2025-01-01T13:22:46Z,22.8062,25,1.835,10,106.27,5
3056,2025-01-01T13:22:47Z,22.8072,25,1.836,98,110.6,2
3275,2025-01-01T13:22:48Z,22.8072,25,1.856,98,92.47,10
2267,2025-01-01T13:22:49Z,22.8094,25,1.842,10,81.12,8
1024,2025-01-01T13:22:50Z,22.8139,25,1.89,30,-53.6,1
2890,2025-01-01T13:22:51Z,22.8143,25,1.849,98,95.59,7
1024,2025-01-01T13:22:52Z,22.8147,25,1.893,30,-49.12,3
2084,2025-01-01T13:22:53Z,22.815,25,1.837,10,113.72,1
3444,2025-01-01T13:22:54Z,22.8154,25,1.83,98,54.74,10
990,2025-01-01T13:22:55Z,22.8169,25,1.888,30,-37.48,6
2267,2025-01-01T13:22:56Z,22.8173,25,1.833,10,99.23,5
990,2025-01-01T13:22:57Z,22.8174,25,1.885,30,-54.66,2
2890,2025-01-01T13:22:58Z,22.8177,25,1.848,10,106.75,3
2419,2025-01-01T13:22:59Z,22.8199,25,1.839,10,81.27,8
1054,2025-01-01T13:23:00Z,22.8217,25,1.891,30,-53.75,6
3275,2025-01-01T13:23:01Z,22.8225,25,1.832,10,93.01,6
2267,2025-01-01T13:23:02Z,22.8229,25,1.85,10,96.85,8
3056,2025-01-01T13:23:03Z,22.8237,25,1.843,10,103.9,4
3275,2025-01-01T13:23:04Z,22.8266,25,1.854,98,108.6,3
1024,2025-01-01T13:23:05Z,22.8283,25,1.896,30,-52.39,10
1054,2025-01-01T13:23:06Z,22.8295,25,1.889,30,-51.16,4
3275,2025-01-01T13:23:07Z,22.8303,25,1.85,98,80.52,8
2084,2025-01-01T13:23:08Z,22.8338,25,1.845,10,45.76,9
3056,2025-01-01T13:23:09Z,22.8366,25,1.828,10,116.07,2
3444,2025-01-01T13:23:10Z,22.837,25,1.851,98,114.08,1
1054,2025-01-01T13:23:11Z,22.8375,25,1.883,30,-53.99,2
1054,2025-01-01T13:23:12Z,22.8423,25,1.895,30,-32.47,10
990,2025-01-01T13:23:13Z,22.8447,25,1.889,30,-29.69,10
990,2025-01-01T13:23:14Z,22.8461,25,1.89,30,-34.57,10
3275,2025-01-01T13:23:15Z,22.8464,25,1.84,98,107.38,3
2084,2025-01-01T13:23:16Z,22.8464,25,1.833,98,101.46,5
3056,2025-01-01T13:23:17Z,22.8489,25,1.852,10,109.98,4
3444,2025-01-01T13:23:18Z,22.8523,25,1.835,98,114.83,1
2084,2025-01-01T13:23:19Z,22.8546,25,1.845,10,65,10
990,2025-01-01T13:23:20Z,22.8546,25,1.884,30,-54.28,1
990,2025-01-01T13:23:21Z,22.8554,25,1.891,30,-45.18,8
2267,2025-01-01T13:23:22Z,22.8563,25,1.84,98,115.39,2
3444,2025-01-01T13:23:23Z,22.8566,25,1.836,98,116.4,2
3444,2025-01-01T13:23:24Z,22.8594,25,1.848,10,55.16,9
990,2025-01-01T13:23:25Z,22.8597,25,1.883,30,-34.53,6
2267,2025-01-01T13:23:26Z,22.8617,25,1.839,10,107.42,3
3275,2025-01-01T13:23:27Z,22.8622,25,1.853,10,114.99,1
990,2025-01-01T13:23:28Z,22.8625,25,1.888,30,-51.69,3
1054,2025-01-01T13:23:29Z,22.8645,25,1.894,30,-51.35,3
2419,2025-01-01T13:23:30Z,22.8652,25,1.856,10,106.23,5
2084,2025-01-01T13:23:31Z,22.8654,25,1.842,10,49.02,10
990,2025-01-01T13:23:32Z,22.8654,25,1.894,30,-52.96,1
2419,2025-01-01T13:23:33Z,22.8683,25,1.856,10,108.87,8
2890,2025-01-01T13:23:34Z,22.8735,25,1.827,98,104.13,8
1024,2025-01-01T13:23:35Z,22.8752,25,1.892,30,-19.58,9
3056,2025-01-01T13:23:36Z,22.8758,25,1.828,98,99.18,5
2084,2025-01-01T13:23:37Z,22.8761,25,1.856,98,97.39,7
1024,2025-01-01T13:23:38Z,22.8769,25,1.885,30,-52.66,2
2890,2025-01-01T13:23:39Z,22.8771,25,1.848,98,98.3,7
1054,2025-01-01T13:23:40Z,22.8772,25,1.893,30,-50.1,5
2419,2025-01-01T13:23:41Z,22.8773,25,1.855,98,113.73,1
2890,2025-01-01T13:23:42Z,22.8805,25,1.834,10,96.8,10
990,2025-01-01T13:23:43Z,22.8805,25,1.884,30,-50.09,4
1054,2025-01-01T13:23:44Z,22.8835,25,1.895,30,-67.3,10
2084,2025-01-01T13:23:45Z,22.8848,25,1.85,98,109.49,3
2654,2025-01-01T13:23:46Z,22.885,25,1.829,98,103.88,4
3275,2025-01-01T13:23:47Z,22.8905,25,1.85,98,109.57,3
1024,2025-01-01T13:23:48Z,22.8913,25,1.893,30,-50.26,4
1024,2025-01-01T13:23:49Z,22.8982,25,1.884,30,-52.03,2
3444,2025-01-01T13:23:50Z,22.9008,25,1.838,98,107.64,6
2654,2025-01-01T13:23:51Z,22.9011,25,1.849,10,67.63,9
3056,2025-01-01T13:23:52Z,22.9021,25,1.84,98,66.31,8
3444,2025-01-01T13:23:53Z,22.9031,25,1.844,98,47.82,9
3056,2025-01-01T13:23:54Z,22.9069,25,1.851,98,104.13,5
3444,2025-01-01T13:23:55Z,22.9079,25,1.85,98,78.43,10
2890,2025-01-01T13:23:56Z,22.9086,25,1.847,98,94.25,7
3444,2025-01-01T13:23:57Z,22.9109,25,1.83,10,109.88,3
1024,2025-01-01T13:23:58Z,22.9111,25,1.892,30,-56.25,2
2419,2025-01-01T13:23:59Z,22.9119,25,1.854,98,115.9,6
1054,2025-01-01T13:24:00Z,22.9143,25,1.895,30,-17.58,9
990,2025-01-01T13:24:01Z,22.9164,25,1.891,30,-53.34,1
1024,2025-01-01T13:24:02Z,22.9168,25,1.893,30,-52.2,3
1024,2025-01-01T13:24:03Z,22.9178,25,1.889,30,-50.7,4
3444,2025-01-01T13:24:04Z,22.9185,25,1.837,10,102.5,5
2084,2025-01-01T13:24:05Z,22.9196,25,1.846,98,108.21,3
2890,2025-01-01T13:24:06Z,22.9216,25,1.838,10,97.14,6
3444,2025-01-01T13:24:07Z,22.922,25,1.851,98,116.05,7
2419,2025-01-01T13:24:08Z,22.9227,25,1.831,98,84.56,8
2419,2025-01-01T13:24:09Z,22.9232,25,1.844,10,115.96,1
990,2025-01-01T13:24:10Z,22.9249,25,1.892,30,-19.25,10
1054,2025-01-01T13:24:11Z,22.9251,25,1.891,30,-51.75,5
2654,2025-01-01T13:24:12Z,22.9253,25,1.848,98,114.49,1
1024,2025-01-01T13:24:13Z,22.9253,25,1.887,30,-66.15,8
990,2025-01-01T13:24:14Z,22.9273,25,1.887,30,-56.53,2
2419,2025-01-01T13:24:15Z,22.9277,25,1.834,10,117.53,2
1054,2025-01-01T13:24:16Z,22.9283,25,1.893,30,-47.07,4
2267,2025-01-01T13:24:17Z,22.9306,25,1.834,98,104.57,4
1024,2025-01-01T13:24:18Z,22.9307,25,1.886,30,-41.93,6
2084,2025-01-01T13:24:19Z,22.931,25,1.837,98,69.36,8
3275,2025-01-01T13:24:20Z,22.9324,25,1.853,10,116.1,2
3444,2025-01-01T13:24:21Z,22.9325,25,1.844,10,116.61,2
990,2025-01-01T13:24:22Z,22.9332,25,1.886,30,-29.37,9
2084,2025-01-01T13:24:23Z,22.9333,25,1.828,10,96.41,7
3056,2025-01-01T13:24:24Z,22.9335,25,1.844,10,108.42,3
3444,2025-01-01T13:24:25Z,22.9335,25,1.848,10,67.99,10
2890,2025-01-01T13:24:26Z,22.9349,25,1.84,10,117.14,2
2890,2025-01-01T13:24:27Z,22.9353,25,1.839,98,115.65,1
1024,2025-01-01T13:24:28Z,22.9354,25,1.893,30,-53.68,1
990,2025-01-01T13:24:29Z,22.936,25,1.885,30,-51,4
2654,2025-01-01T13:24:30Z,22.9374,25,1.854,98,82.96,10
1024,2025-01-01T13:24:31Z,22.9379,25,1.884,30,-22.9,10
3275,2025-01-01T13:24:32Z,22.9385,25,1.847,98,113.7,2
2890,2025-01-01T13:24:33Z,22.939,25,1.842,10,108.19,7
2419,2025-01-01T13:24:34Z,22.9396,25,1.848,10,96.5,7
1024,2025-01-01T13:24:35Z,22.9398,25,1.895,30,-27.68,9
2654,2025-01-01T13:24:36Z,22.9414,25,1.851,10,95.62,7
1054,2025-01-01T13:24:37Z,22.9422,25,1.892,30,-28.64,8
2654,2025-01-01T13:24:38Z,22.9428,25,1.847,98,114.77,1
2890,2025-01-01T13:24:39Z,22.9432,25,1.829,10,97.45,6
2267,2025-01-01T13:24:40Z,22.9441,25,1.836,10,95.66,7
2419,2025-01-01T13:24:41Z,22.9451,25,1.828,10,116.3,1
3056,2025-01-01T13:24:42Z,22.9475,25,1.855,98,108.82,3
2419,2025-01-01T13:24:43Z,22.9486,25,1.837,10,97.55,9
2654,2025-01-01T13:24:44Z,22.9495,25,1.842,10,113.87,2
3275,2025-01-01T13:24:45Z,22.9503,25,1.853,98,114.37,4
2890,2025-01-01T13:24:46Z,22.9545,25,1.834,98,64.02,9
1024,2025-01-01T13:24:47Z,22.955,25,1.893,30,-54.02,7
990,2025-01-01T13:24:48Z,22.9562,25,1.883,30,-45.03,8
3275,2025-01-01T13:24:49Z,22.9575,25,1.854,10,116.5,1
2267,2025-01-01T13:24:50Z,22.9589,25,1.852,98,100.37,5
3275,2025-01-01T13:24:51Z,22.9591,25,1.847,10,126.47,10
1024,2025-01-01T13:24:52Z,22.9592,25,1.889,30,-46.86,9
990,2025-01-01T13:24:53Z,22.9599,25,1.892,30,-54.11,2
2419,2025-01-01T13:24:54Z,22.9605,25,1.84,10,111.64,9
3275,2025-01-01T13:24:55Z,22.9606,25,1.856,98,93.19,6
3275,2025-01-01T13:24:56Z,22.9628,25,1.833,98,74.07,9
2419,2025-01-01T13:24:57Z,22.965,25,1.836,98,110.5,3
1024,2025-01-01T13:24:58Z,22.9655,25,1.889,30,-57.79,6
2267,2025-01-01T13:24:59Z,22.9673,25,1.85,10,105.89,5
2890,2025-01-01T13:25:00Z,22.9677,25,1.844,10,92.39,6
3275,2025-01-01T13:25:01Z,22.968,25,1.828,10,113.16,2
2890,2025-01-01T13:25:02Z,22.9682,25,1.831,98,116.67,1
990,2025-01-01T13:25:03Z,22.9682,25,1.895,30,-38.93,6
3275,2025-01-01T13:25:04Z,22.9692,25,1.849,98,116.68,1
3444,2025-01-01T13:25:05Z,22.9692,25,1.846,10,110.95,9
3056,2025-01-01T13:25:06Z,22.9708,25,1.841,98,107.07,4
2419,2025-01-01T13:25:07Z,22.9718,25,1.849,98,113.72,2
2654,2025-01-01T13:25:08Z,22.9742,25,1.84,98,68.38,8
2890,2025-01-01T13:25:09Z,22.9762,25,1.838,10,103.31,5
1024,2025-01-01T13:25:10Z,22.9765,25,1.889,30,-15.2,9
1024,2025-01-01T13:25:11Z,22.9784,25,1.894,30,-56.44,2
2419,2025-01-01T13:25:12Z,22.9801,25,1.844,98,109.4,3
1024,2025-01-01T13:25:13Z,22.982,25,1.896,30,-48.15,5
3275,2025-01-01T13:25:14Z,22.9822,25,1.831,98,110.66,3
2267,2025-01-01T13:25:15Z,22.9828,25,1.837,98,106.3,4
1054,2025-01-01T13:25:16Z,22.9829,25,1.889,30,-57.49,4
1024,2025-01-01T13:25:17Z,22.9837,25,1.891,30,-53.52,3
990,2025-01-01T13:25:18Z,22.984,25,1.888,30,-56.56,4
3444,2025-01-01T13:25:19Z,22.9868,25,1.849,98,99.86,6
1054,2025-01-01T13:25:20Z,22.9869,25,1.886,30,-28.43,9
990,2025-01-01T13:25:21Z,22.9869,25,1.894,30,-26.31,9
2654,2025-01-01T13:25:22Z,22.9894,25,1.854,10,49.5,8
2890,2025-01-01T13:25:23Z,22.991,25,1.852,10,102.62,5
3056,2025-01-01T13:25:24Z,22.9931,25,1.849,98,116.15,6
2419,2025-01-01T13:25:25Z,22.994,25,1.829,10,115.07,2
990,2025-01-01T13:25:26Z,22.9942,25,1.883,30,-45.65,5
2654,2025-01-01T13:25:27Z,22.9946,25,1.842,98,115.58,1
2419,2025-01-01T13:25:28Z,22.9965,25,1.836,98,114.61,2
2419,2025-01-01T13:25:29Z,22.9976,25,1.838,10,83.48,8
2654,2025-01-01T13:25:30Z,22.9991,25,1.848,10,109.68,3
1054,2025-01-01T13:25:31Z,22.9999,25,1.884,30,-40.34,6
904,2025-01-01T13:25:32Z,23.0006,25,1.917,75,-65.26,7
904,2025-01-01T13:25:33Z,23.0034,25,1.935,75,-53.59,5
904,2025-01-01T13:25:34Z,23.0035,25,1.925,75,-58.99,7
904,2025-01-01T13:25:35Z,23.0053,25,1.92,75,-62.05,10
990,2025-01-01T13:25:36Z,23.0068,25,1.896,30,-54.45,2
990,2025-01-01T13:25:37Z,23.0069,25,1.891,30,-52.2,3
1666,2025-01-01T13:25:38Z,23.0081,25,1.935,2,22.35,5
1054,2025-01-01T13:25:39Z,23.0088,25,1.893,30,-56.04,4
904,2025-01-01T13:25:40Z,23.0103,25,1.916,75,-50.07,5
2222,2025-01-01T13:25:41Z,23.0103,25,1.93,2,35.86,6
946,2025-01-01T13:25:42Z,23.0104,25,1.919,75,-54.09,3
1054,2025-01-01T13:25:43Z,23.013,25,1.896,30,-54.96,5
904,2025-01-01T13:25:44Z,23.014,25,1.925,75,-43.81,6
990,2025-01-01T13:25:45Z,23.0169,25,1.891,30,-44.48,9
2222,2025-01-01T13:25:46Z,23.0169,25,1.939,2,23.94,3
872,2025-01-01T13:25:47Z,23.017,25,1.931,75,-58.63,4
946,2025-01-01T13:25:48Z,23.017,25,1.916,75,-56.21,2
904,2025-01-01T13:25:49Z,23.0174,25,1.931,75,-47.45,7
946,2025-01-01T13:25:50Z,23.0174,25,1.919,75,-56.72,1
904,2025-01-01T13:25:51Z,23.0187,25,1.925,75,-56.46,6
872,2025-01-01T13:25:52Z,23.019,25,1.928,75,-59.6,4
946,2025-01-01T13:25:53Z,23.0218,25,1.927,75,-43,6
904,2025-01-01T13:25:54Z,23.0239,25,1.915,75,-59.84,9
1666,2025-01-01T13:25:55Z,23.024,25,1.934,2,25.22,3
946,2025-01-01T13:25:56Z,23.0253,25,1.925,75,-58.82,2
990,2025-01-01T13:25:57Z,23.0259,25,1.888,30,-57.8,2
2222,2025-01-01T13:25:58Z,23.0259,25,1.938,2,27.86,5
2222,2025-01-01T13:25:59Z,23.0264,25,1.933,2,1.78,8
2222,2025-01-01T13:26:00Z,23.0275,25,1.933,2,21.82,4
872,2025-01-01T13:26:01Z,23.029,25,1.928,75,-54.4,3
946,2025-01-01T13:26:02Z,23.0303,25,1.929,75,-46.69,7
1666,2025-01-01T13:26:03Z,23.0341,25,1.935,2,25.01,9
1054,2025-01-01T13:26:04Z,23.0349,25,1.896,30,-55.46,1
990,2025-01-01T13:26:05Z,23.0352,25,1.895,30,-45.42,6
1666,2025-01-01T13:26:06Z,23.0353,25,1.93,2,21.62,5
904,2025-01-01T13:26:07Z,23.0375,25,1.931,75,-55.74,3
1054,2025-01-01T13:26:08Z,23.0397,25,1.895,30,-41.9,7
904,2025-01-01T13:26:09Z,23.0397,25,1.921,75,-54.15,4
1024,2025-01-01T13:26:10Z,23.0399,25,1.89,30,-59.9,6
946,2025-01-01T13:26:11Z,23.0423,25,1.917,75,-56.73,5
1054,2025-01-01T13:26:12Z,23.0435,25,1.896,30,-44.66,6
1666,2025-01-01T13:26:13Z,23.046,25,1.937,2,4.08,9
1024,2025-01-01T13:26:14Z,23.0463,25,1.892,30,-54.6,5
872,2025-01-01T13:26:15Z,23.0465,25,1.919,75,-63.08,6
2222,2025-01-01T13:26:16Z,23.0482,25,1.933,2,4.28,10
2222,2025-01-01T13:26:17Z,23.0491,25,1.937,2,23.87,4
2222,2025-01-01T13:26:18Z,23.0498,25,1.93,2,23.88,4
872,2025-01-01T13:26:19Z,23.0528,25,1.921,75,-49.65,5
990,2025-01-01T13:26:20Z,23.0532,25,1.888,30,-57.42,7
2222,2025-01-01T13:26:21Z,23.0558,25,1.928,2,37.06,7
904,2025-01-01T13:26:22Z,23.0566,25,1.933,75,-65.89,7
1054,2025-01-01T13:26:23Z,23.0577,25,1.893,30,-55.88,2
1666,2025-01-01T13:26:24Z,23.0578,25,1.935,2,25.37,5
872,2025-01-01T13:26:25Z,23.0582,25,1.913,75,-58.73,1
1666,2025-01-01T13:26:26Z,23.0602,25,1.933,2,19.09,6
872,2025-01-01T13:26:27Z,23.0607,25,1.913,75,-21.13,8
2222,2025-01-01T13:26:28Z,23.061,25,1.936,2,0.97,8
1666,2025-01-01T13:26:29Z,23.064,25,1.933,2,35.39,8
872,2025-01-01T13:26:30Z,23.0646,25,1.928,75,-53.42,10
872,2025-01-01T13:26:31Z,23.0655,25,1.929,75,-54.56,3
990,2025-01-01T13:26:32Z,23.0662,25,1.896,30,-53.43,3
872,2025-01-01T13:26:33Z,23.0668,25,1.917,75,-52.58,4
946,2025-01-01T13:26:34Z,23.0669,25,1.923,75,-57.35,2
2222,2025-01-01T13:26:35Z,23.0669,25,1.938,2,8.2,8
1024,2025-01-01T13:26:36Z,23.0682,25,1.896,30,-58.08,1
1666,2025-01-01T13:26:37Z,23.0713,25,1.937,2,3,9
1024,2025-01-01T13:26:38Z,23.0759,25,1.889,30,-47,5
2222,2025-01-01T13:26:39Z,23.0771,25,1.939,2,19.2,7
1666,2025-01-01T13:26:40Z,23.0777,25,1.932,2,25.78,3
2222,2025-01-01T13:26:41Z,23.0781,25,1.939,2,36.27,9
990,2025-01-01T13:26:42Z,23.0787,25,1.886,30,-57.85,6
990,2025-01-01T13:26:43Z,23.0787,25,1.89,30,-65.95,8
872,2025-01-01T13:26:44Z,23.079,25,1.921,75,-29.75,10
946,2025-01-01T13:26:45Z,23.0797,25,1.927,75,-41.25,9
1054,2025-01-01T13:26:46Z,23.0799,25,1.886,30,-56.3,1
990,2025-01-01T13:26:47Z,23.0805,25,1.887,30,-20.15,9
990,2025-01-01T13:26:48Z,23.0816,25,1.894,30,-20,8
1666,2025-01-01T13:26:49Z,23.083,25,1.937,2,27.91,4
946,2025-01-01T13:26:50Z,23.0839,25,1.916,75,-25.59,10
1666,2025-01-01T13:26:51Z,23.0864,25,1.935,2,22.2,8
2222,2025-01-01T13:26:52Z,23.0867,25,1.928,2,24.13,4
904,2025-01-01T13:26:53Z,23.089,25,1.925,75,-18.81,8
1666,2025-01-01T13:26:54Z,23.0907,25,1.935,2,28.43,2
1054,2025-01-01T13:26:55Z,23.093,25,1.895,30,-57.04,1
1666,2025-01-01T13:26:56Z,23.0936,25,1.932,2,14.81,6
990,2025-01-01T13:26:57Z,23.0942,25,1.888,30,-58.11,6
1666,2025-01-01T13:26:58Z,23.0943,25,1.935,2,21.33,4
1024,2025-01-01T13:26:59Z,23.0969,25,1.887,30,-65.29,8
872,2025-01-01T13:27:00Z,23.0984,25,1.932,75,-57.92,9
946,2025-01-01T13:27:01Z,23.1008,25,1.926,75,-59.64,4
1054,2025-01-01T13:27:02Z,23.1019,25,1.891,30,-57.21,1
2222,2025-01-01T13:27:03Z,23.1019,25,1.935,2,4.51,9
990,2025-01-01T13:27:04Z,23.1023,25,1.886,30,-50.08,4
990,2025-01-01T13:27:05Z,23.103,25,1.889,30,-37.86,8
946,2025-01-01T13:27:06Z,23.105,25,1.924,75,-42.15,7
1024,2025-01-01T13:27:07Z,23.1051,25,1.885,30,-32.19,10
872,2025-01-01T13:27:08Z,23.1055,25,1.919,75,-54.95,3
2222,2025-01-01T13:27:09Z,23.1062,25,1.937,2,1.27,9
904,2025-01-01T13:27:10Z,23.1076,25,1.926,75,-30.29,10
2222,2025-01-01T13:27:11Z,23.1083,25,1.929,2,33.81,6
1024,2025-01-01T13:27:12Z,23.1093,25,1.886,30,-39.46,7
872,2025-01-01T13:27:13Z,23.1099,25,1.933,75,-53.83,8
1054,2025-01-01T13:27:14Z,23.11,25,1.891,30,-44.32,9
1666,2025-01-01T13:27:15Z,23.1109,25,1.934,2,25.08,2
2222,2025-01-01T13:27:16Z,23.1114,25,1.928,2,6.01,9
2222,2025-01-01T13:27:17Z,23.1124,25,1.939,2,25.59,1
904,2025-01-01T13:27:18Z,23.1143,25,1.914,75,-60.76,10
2222,2025-01-01T13:27:19Z,23.1151,25,1.939,2,27.55,5
872,2025-01-01T13:27:20Z,23.1177,25,1.92,75,-56.5,2
990,2025-01-01T13:27:21Z,23.1184,25,1.891,30,-28.71,10
872,2025-01-01T13:27:22Z,23.1184,25,1.932,75,-48.6,9
946,2025-01-01T13:27:23Z,23.1201,25,1.93,75,-58.12,8
946,2025-01-01T13:27:24Z,23.1202,25,1.913,75,-59.53,1
872,2025-01-01T13:27:25Z,23.123,25,1.933,75,-60.07,1
1666,2025-01-01T13:27:26Z,23.1256,25,1.933,2,24.69,3
872,2025-01-01T13:27:27Z,23.1266,25,1.924,75,-49.27,9
1666,2025-01-01T13:27:28Z,23.127,25,1.934,2,32.13,6
1666,2025-01-01T13:27:29Z,23.1271,25,1.935,2,28.53,5
1054,2025-01-01T13:27:30Z,23.1279,25,1.884,30,-21.1,8
990,2025-01-01T13:27:31Z,23.1282,25,1.894,30,-21.72,8
1024,2025-01-01T13:27:32Z,23.1283,25,1.895,30,-25.35,8
1054,2025-01-01T13:27:33Z,23.1284,25,1.896,30,-61.77,10
1054,2025-01-01T13:27:34Z,23.1292,25,1.888,30,-55.89,3
2222,2025-01-01T13:27:35Z,23.1293,25,1.94,2,24.43,3
872,2025-01-01T13:27:36Z,23.1304,25,1.914,75,-52.34,5
2222,2025-01-01T13:27:37Z,23.1304,25,1.939,2,27.29,4
990,2025-01-01T13:27:38Z,23.1316,25,1.884,30,-55.77,2
2222,2025-01-01T13:27:39Z,23.132,25,1.93,2,24.45,4
2222,2025-01-01T13:27:40Z,23.1335,25,1.94,2,22.56,4
946,2025-01-01T13:27:41Z,23.1338,25,1.926,75,-59.71,1
1024,2025-01-01T13:27:42Z,23.1341,25,1.883,30,-26.12,8
990,2025-01-01T13:27:43Z,23.135,25,1.887,30,-56.09,3
1054,2025-01-01T13:27:44Z,23.1354,25,1.885,30,-32.71,8
2222,2025-01-01T13:27:45Z,23.1365,25,1.94,2,25.77,2
990,2025-01-01T13:27:46Z,23.1371,25,1.883,30,-40.84,7
1054,2025-01-01T13:27:47Z,23.1374,25,1.89,30,-33.91,8
1666,2025-01-01T13:27:48Z,23.138,25,1.932,2,26.4,3
946,2025-01-01T13:27:49Z,23.1397,25,1.928,75,-48.17,8
1054,2025-01-01T13:27:50Z,23.1408,25,1.894,30,-62.5,7
1054,2025-01-01T13:27:51Z,23.1415,25,1.886,30,-56.11,3
872,2025-01-01T13:27:52Z,23.1421,25,1.923,75,-39.16,10
904,2025-01-01T13:27:53Z,23.1425,25,1.93,75,-57.32,2
1666,2025-01-01T13:27:54Z,23.1438,25,1.93,2,27.33,1
2222,2025-01-01T13:27:55Z,23.1473,25,1.929,2,21.47,5
904,2025-01-01T13:27:56Z,23.1494,25,1.916,75,-66.07,6
1024,2025-01-01T13:27:57Z,23.1495,25,1.894,30,-58.12,1
872,2025-01-01T13:27:58Z,23.1497,25,1.927,75,-39.07,10
1666,2025-01-01T13:27:59Z,23.1504,25,1.931,2,30.72,10
1666,2025-01-01T13:28:00Z,23.1539,25,1.93,2,24.99,3
1054,2025-01-01T13:28:01Z,23.1548,25,1.888,30,-51.03,4
2222,2025-01-01T13:28:02Z,23.1554,25,1.932,2,24.92,2
946,2025-01-01T13:28:03Z,23.1569,25,1.926,75,-75.15,9
2222,2025-01-01T13:28:04Z,23.157,25,1.937,2,17.94,7
1024,2025-01-01T13:28:05Z,23.1572,25,1.893,30,-57.26,2
990,2025-01-01T13:28:06Z,23.1575,25,1.893,30,-57.73,4
990,2025-01-01T13:28:07Z,23.1579,25,1.894,30,-57.78,2
1666,2025-01-01T13:28:08Z,23.1591,25,1.934,2,26.05,5
946,2025-01-01T13:28:09Z,23.1619,25,1.922,75,-57.57,2
1054,2025-01-01T13:28:10Z,23.1623,25,1.894,30,-54.02,4
904,2025-01-01T13:28:11Z,23.1626,25,1.923,75,-64.42,6
1054,2025-01-01T13:28:12Z,23.1629,25,1.888,30,-46.69,7
1024,2025-01-01T13:28:13Z,23.1688,25,1.887,30,-45.89,6
2222,2025-01-01T13:28:14Z,23.1712,25,1.937,2,30.83,9
2222,2025-01-01T13:28:15Z,23.173,25,1.937,2,20.95,4
872,2025-01-01T13:28:16Z,23.174,25,1.918,75,-50.16,5
1024,2025-01-01T13:28:17Z,23.1742,25,1.884,30,-56.9,3
1666,2025-01-01T13:28:18Z,23.1746,25,1.932,2,31.56,7
1666,2025-01-01T13:28:19Z,23.1757,25,1.933,2,26.48,3
904,2025-01-01T13:28:20Z,23.1761,25,1.931,75,-57.76,2
1666,2025-01-01T13:28:21Z,23.1767,25,1.931,2,27.58,1
946,2025-01-01T13:28:22Z,23.1777,25,1.919,75,-60.28,1
1666,2025-01-01T13:28:23Z,23.1787,25,1.936,2,27.6,1
1054,2025-01-01T13:28:24Z,23.1792,25,1.885,30,-55.47,3
872,2025-01-01T13:28:25Z,23.1815,25,1.922,75,-49.34,5
2222,2025-01-01T13:28:26Z,23.1817,25,1.938,2,25.31,5
990,2025-01-01T13:28:27Z,23.1826,25,1.892,30,-64.13,6
1054,2025-01-01T13:28:28Z,23.1844,25,1.883,30,-33.83,8
2222,2025-01-01T13:28:29Z,23.1846,25,1.934,2,30.9,8
2222,2025-01-01T13:28:30Z,23.1852,25,1.931,2,21.99,4
1054,2025-01-01T13:28:31Z,23.1874,25,1.891,30,-56.95,10
1024,2025-01-01T13:28:32Z,23.188,25,1.889,30,-64.29,9
904,2025-01-01T13:28:33Z,23.1882,25,1.921,75,-59.32,6
1024,2025-01-01T13:28:34Z,23.1893,25,1.89,30,-56.89,2
990,2025-01-01T13:28:35Z,23.193,25,1.892,30,-61.46,2
1054,2025-01-01T13:28:36Z,23.1933,25,1.887,30,-29.97,8
2222,2025-01-01T13:28:37Z,23.1936,25,1.934,2,26.8,3
904,2025-01-01T13:28:38Z,23.1943,25,1.927,75,-61.6,10
1666,2025-01-01T13:28:39Z,23.1944,25,1.939,2,22.7,5
872,2025-01-01T13:28:40Z,23.1963,25,1.93,75,-76.52,9
2222,2025-01-01T13:28:41Z,23.1963,25,1.934,2,21.12,4
1024,2025-01-01T13:28:42Z,23.1977,25,1.891,30,-57.2,5
